link_id,length,from_node_id,to_node_id
79748,14.09,24908,24915
79748,14.09,24908,24915
79753,198.13,24902,47660
79753,198.13,24902,47660
79754,198.13,47660,24902
79754,198.13,47660,24902
79755,559.01,47660,47679
79755,559.01,47660,47679
79756,559.01,47679,47660
79756,559.01,47679,47660
79757,10.03,47679,47674
79757,10.03,47679,47674
79758,10.03,47674,47679
79758,10.03,47674,47679
79759,280.06,47680,24099
79760,22.92,24099,24128
79761,288.77,24128,24646
79761,288.77,24128,24646
79762,246.18,24646,10313
79762,246.18,24646,10313
79763,19.68,10313,6311
79764,450.27,6311,33724
79765,259.26,47681,47682
79766,259.26,47682,47681
79798,169.06,47694,47692
79799,169.06,47692,47694
79802,260.91,47694,47691
79803,260.91,47691,47694
79824,49.41,47702,47703
79825,49.41,47703,47702
79826,158.83,47703,47704
79827,158.83,47704,47703
79828,736.1,47705,28132
79829,736.1,28132,47705
79830,78.98,28132,47703
79831,78.98,47703,28132
79832,59.24,47703,47706
79833,59.24,47706,47703
79936,77.2,47743,19627
79936,77.2,47743,19627
79937,77.2,19627,47743
79937,77.2,19627,47743
79938,76.43,47744,47745
79938,76.43,47744,47745
79939,76.43,47745,47744
79939,76.43,47745,47744
79940,115.63,47745,47743
79940,115.63,47745,47743
79941,115.63,47743,47745
79941,115.63,47743,47745
79942,125.46,47743,47746
79942,125.46,47743,47746
79943,125.46,47746,47743
79943,125.46,47746,47743
79944,17.59,18558,47747
79944,17.59,18558,47747
79945,17.59,47747,18558
79945,17.59,47747,18558
79946,43.46,47748,47745
79946,43.46,47748,47745
79947,43.46,47745,47748
79947,43.46,47745,47748
79948,107.38,47745,47746
79948,107.38,47745,47746
79949,107.38,47746,47745
79949,107.38,47746,47745
79950,152.46,47746,47747
79950,152.46,47746,47747
79951,152.46,47747,47746
79951,152.46,47747,47746
79952,25.38,47748,47749
79952,25.38,47748,47749
79953,25.38,47749,47748
79953,25.38,47749,47748
79954,72.38,18557,47748
79954,72.38,18557,47748
79955,72.38,47748,18557
79955,72.38,47748,18557
79956,49.56,47750,47751
79956,49.56,47750,47751
79956,49.56,47750,47751
79957,49.56,47751,47750
79957,49.56,47751,47750
79957,49.56,47751,47750
79958,37.23,47751,47752
79958,37.23,47751,47752
79958,37.23,47751,47752
79959,37.23,47752,47751
79959,37.23,47752,47751
79959,37.23,47752,47751
79960,84.58,13200,47751
79960,84.58,13200,47751
79960,84.58,13200,47751
79961,84.58,47751,13200
79961,84.58,47751,13200
79961,84.58,47751,13200
79962,115.76,13199,47752
79962,115.76,13199,47752
79962,115.76,13199,47752
79963,115.76,47752,13199
79963,115.76,47752,13199
79963,115.76,47752,13199
79964,29.83,47752,47753
79964,29.83,47752,47753
79964,29.83,47752,47753
79965,29.83,47753,47752
79965,29.83,47753,47752
79965,29.83,47753,47752
79966,96.08,47754,47755
79966,96.08,47754,47755
79966,96.08,47754,47755
79967,96.08,47755,47754
79967,96.08,47755,47754
79967,96.08,47755,47754
79968,145.61,47756,47757
79968,145.61,47756,47757
79968,145.61,47756,47757
79969,145.61,47757,47756
79969,145.61,47757,47756
79969,145.61,47757,47756
79970,19.19,47756,29396
79970,19.19,47756,29396
79970,19.19,47756,29396
79971,19.19,29396,47756
79971,19.19,29396,47756
79971,19.19,29396,47756
79972,118.18,47758,47759
79972,118.18,47758,47759
79972,118.18,47758,47759
79973,118.18,47759,47758
79973,118.18,47759,47758
79973,118.18,47759,47758
79974,76.0,47760,47761
79974,76.0,47760,47761
79974,76.0,47760,47761
79975,76.0,47761,47760
79975,76.0,47761,47760
79975,76.0,47761,47760
79976,67.86,47761,47762
79976,67.86,47761,47762
79976,67.86,47761,47762
79977,67.86,47762,47761
79977,67.86,47762,47761
79977,67.86,47762,47761
79978,36.87,27271,47758
79978,36.87,27271,47758
79978,36.87,27271,47758
79979,36.87,47758,27271
79979,36.87,47758,27271
79979,36.87,47758,27271
79980,22.26,47758,47761
79980,22.26,47758,47761
79980,22.26,47758,47761
79981,22.26,47761,47758
79981,22.26,47761,47758
79981,22.26,47761,47758
79982,70.82,27263,47756
79982,70.82,27263,47756
79982,70.82,27263,47756
79983,70.82,47756,27263
79983,70.82,47756,27263
79983,70.82,47756,27263
79987,330.29,18556,45403
79987,330.29,18556,45403
79988,330.29,45403,18556
79988,330.29,45403,18556
79989,566.83,47763,38715
79990,566.83,38715,47763
79991,9.4,38715,47764
79992,9.4,47764,38715
79993,147.37,47764,7317
79994,147.37,7317,47764
79995,223.82,47765,47766
79996,223.82,47766,47765
79997,236.64,47767,47768
79997,236.64,47767,47768
79998,236.64,47768,47767
79998,236.64,47768,47767
79999,8.84,47769,38727
80000,8.84,38727,47769
80001,201.69,38727,38709
80001,201.69,38727,38709
80002,201.69,38709,38727
80002,201.69,38709,38727
80003,8.07,38709,47770
80003,8.07,38709,47770
80004,8.07,47770,38709
80004,8.07,47770,38709
80005,278.27,47771,38722
80011,175.69,47773,47775
80011,175.69,47773,47775
80012,175.69,47775,47773
80012,175.69,47775,47773
80013,497.44,47776,47772
80013,497.44,47776,47772
80014,497.44,47772,47776
80014,497.44,47772,47776
80015,47.95,47776,47777
80015,47.95,47776,47777
80016,47.95,47777,47776
80016,47.95,47777,47776
80017,284.57,47778,47779
80017,284.57,47778,47779
80018,284.57,47779,47778
80018,284.57,47779,47778
80025,233.83,47783,47782
80025,233.83,47783,47782
80026,233.83,47782,47783
80026,233.83,47782,47783
80029,169.9,47784,47785
80029,169.9,47784,47785
80030,169.9,47785,47784
80030,169.9,47785,47784
80031,150.02,47785,47781
80031,150.02,47785,47781
80032,150.02,47781,47785
80032,150.02,47781,47785
80033,38.38,44984,47785
80033,38.38,44984,47785
80034,38.38,47785,44984
80034,38.38,47785,44984
80035,112.56,47786,47787
80035,112.56,47786,47787
80036,112.56,47787,47786
80036,112.56,47787,47786
80037,196.97,47787,47788
80037,196.97,47787,47788
80038,196.97,47788,47787
80038,196.97,47788,47787
80039,112.85,47789,47788
80039,112.85,47789,47788
80040,112.85,47788,47789
80040,112.85,47788,47789
80041,21.71,47790,47791
80041,21.71,47790,47791
80042,21.71,47791,47790
80042,21.71,47791,47790
80043,62.35,47791,47787
80043,62.35,47791,47787
80044,62.35,47787,47791
80044,62.35,47787,47791
80045,193.43,47792,47791
80045,193.43,47792,47791
80046,193.43,47791,47792
80046,193.43,47791,47792
80047,79.5,47791,47793
80047,79.5,47791,47793
80048,79.5,47793,47791
80048,79.5,47793,47791
80049,43.59,44982,47792
80049,43.59,44982,47792
80050,43.59,47792,44982
80050,43.59,47792,44982
80051,195.63,47792,47789
80051,195.63,47792,47789
80052,195.63,47789,47792
80052,195.63,47789,47792
80053,480.7,47789,47794
80053,480.7,47789,47794
80054,480.7,47794,47789
80054,480.7,47794,47789
80055,25.34,47795,47796
80055,25.34,47795,47796
80056,25.34,47796,47795
80056,25.34,47796,47795
80057,701.25,47795,17614
80057,701.25,47795,17614
80058,701.25,17614,47795
80058,701.25,17614,47795
80059,422.54,17614,47797
80059,422.54,17614,47797
80060,422.54,47797,17614
80060,422.54,47797,17614
80061,9.81,47798,47796
80061,9.81,47798,47796
80062,9.81,47796,47798
80062,9.81,47796,47798
80063,15.39,44976,47798
80063,15.39,44976,47798
80064,15.39,47798,44976
80064,15.39,47798,44976
80065,308.55,47798,47776
80065,308.55,47798,47776
80066,308.55,47776,47798
80066,308.55,47776,47798
80081,109.44,47806,45659
80081,109.44,47806,45659
80081,109.44,47806,45659
80082,109.44,45659,47806
80082,109.44,45659,47806
80082,109.44,45659,47806
80083,9.28,45659,33132
80084,135.11,33132,45658
80088,197.66,1936,1929
80089,210.49,1929,1926
80090,236.64,1926,1920
80090,236.64,1926,1920
80090,236.64,1926,1920
80091,360.67,1920,11425
80091,360.67,1920,11425
80091,360.67,1920,11425
80092,266.55,13156,47808
80092,266.55,13156,47808
80092,266.55,13156,47808
80093,266.55,47808,13156
80093,266.55,47808,13156
80093,266.55,47808,13156
80094,121.62,34655,47809
80094,121.62,34655,47809
80095,121.62,47809,34655
80095,121.62,47809,34655
80096,265.82,13646,1933
80096,265.82,13646,1933
80097,265.82,1933,13646
80097,265.82,1933,13646
80098,105.94,47810,13655
80098,105.94,47810,13655
80099,105.94,13655,47810
80099,105.94,13655,47810
80100,115.27,47811,47810
80100,115.27,47811,47810
80101,115.27,47810,47811
80101,115.27,47810,47811
80102,76.86,47810,47812
80102,76.86,47810,47812
80103,76.86,47812,47810
80103,76.86,47812,47810
80104,19.73,47811,47813
80104,19.73,47811,47813
80105,19.73,47813,47811
80105,19.73,47813,47811
80106,101.6,13654,47811
80106,101.6,13654,47811
80107,101.6,47811,13654
80107,101.6,47811,13654
80108,127.26,13653,47814
80108,127.26,13653,47814
80109,127.26,47814,13653
80109,127.26,47814,13653
80110,216.87,13652,47815
80110,216.87,13652,47815
80111,216.87,47815,13652
80111,216.87,47815,13652
80112,131.1,47816,47817
80112,131.1,47816,47817
80113,131.1,47817,47816
80113,131.1,47817,47816
80114,63.11,47818,13651
80114,63.11,47818,13651
80115,63.11,13651,47818
80115,63.11,13651,47818
80116,95.71,47818,47819
80116,95.71,47818,47819
80117,95.71,47819,47818
80117,95.71,47819,47818
80118,73.6,47817,47820
80118,73.6,47817,47820
80119,73.6,47820,47817
80119,73.6,47820,47817
80120,27.57,47820,47818
80120,27.57,47820,47818
80121,27.57,47818,47820
80121,27.57,47818,47820
80122,87.06,34651,47819
80122,87.06,34651,47819
80123,87.06,47819,34651
80123,87.06,47819,34651
80124,25.54,47819,47817
80124,25.54,47819,47817
80125,25.54,47817,47819
80125,25.54,47817,47819
80126,249.99,47817,47821
80126,249.99,47817,47821
80127,249.99,47821,47817
80127,249.99,47821,47817
80148,27.61,47829,47830
80148,27.61,47829,47830
80149,27.61,47830,47829
80149,27.61,47830,47829
80150,80.74,47830,47831
80150,80.74,47830,47831
80151,80.74,47831,47830
80151,80.74,47831,47830
80152,36.31,47832,47829
80152,36.31,47832,47829
80153,36.31,47829,47832
80153,36.31,47829,47832
80154,14.05,47829,47833
80154,14.05,47829,47833
80155,14.05,47833,47829
80155,14.05,47833,47829
80156,184.43,47834,47835
80156,184.43,47834,47835
80157,184.43,47835,47834
80157,184.43,47835,47834
80158,35.0,47835,47832
80158,35.0,47835,47832
80159,35.0,47832,47835
80159,35.0,47832,47835
80160,49.41,47832,47830
80160,49.41,47832,47830
80161,49.41,47830,47832
80161,49.41,47830,47832
80162,8.47,47836,47837
80162,8.47,47836,47837
80163,8.47,47837,47836
80163,8.47,47837,47836
80164,37.26,47837,47835
80164,37.26,47837,47835
80165,37.26,47835,47837
80165,37.26,47835,47837
80178,52.61,47843,47844
80178,52.61,47843,47844
80179,52.61,47844,47843
80179,52.61,47844,47843
80180,110.94,47845,47846
80180,110.94,47845,47846
80181,110.94,47846,47845
80181,110.94,47846,47845
80182,15.36,47847,47848
80182,15.36,47847,47848
80183,15.36,47848,47847
80183,15.36,47848,47847
80184,158.28,47848,47849
80184,158.28,47848,47849
80185,158.28,47849,47848
80185,158.28,47849,47848
80186,219.94,47850,47845
80186,219.94,47850,47845
80187,219.94,47845,47850
80187,219.94,47845,47850
80188,52.22,47845,47843
80188,52.22,47845,47843
80189,52.22,47843,47845
80189,52.22,47843,47845
80190,64.7,47843,47851
80190,64.7,47843,47851
80191,64.7,47851,47843
80191,64.7,47851,47843
80192,57.79,47851,47848
80192,57.79,47851,47848
80193,57.79,47848,47851
80193,57.79,47848,47851
80194,129.11,47852,47853
80194,129.11,47852,47853
80195,129.11,47853,47852
80195,129.11,47853,47852
80196,32.85,47854,47855
80196,32.85,47854,47855
80197,32.85,47855,47854
80197,32.85,47855,47854
80198,42.63,47856,47857
80198,42.63,47856,47857
80199,42.63,47857,47856
80199,42.63,47857,47856
80200,54.76,47858,47859
80200,54.76,47858,47859
80201,54.76,47859,47858
80201,54.76,47859,47858
80202,9.17,47860,9437
80202,9.17,47860,9437
80203,9.17,9437,47860
80203,9.17,9437,47860
80204,44.86,9437,47851
80204,44.86,9437,47851
80205,44.86,47851,9437
80205,44.86,47851,9437
80206,196.3,47851,47852
80206,196.3,47851,47852
80207,196.3,47852,47851
80207,196.3,47852,47851
80208,49.26,47852,47859
80208,49.26,47852,47859
80209,49.26,47859,47852
80209,49.26,47859,47852
80210,33.86,47859,47857
80210,33.86,47859,47857
80211,33.86,47857,47859
80211,33.86,47857,47859
80212,53.52,47857,47854
80212,53.52,47857,47854
80213,53.52,47854,47857
80213,53.52,47854,47857
80214,41.95,47854,47861
80214,41.95,47854,47861
80215,41.95,47861,47854
80215,41.95,47861,47854
80224,77.36,47868,47866
80224,77.36,47868,47866
80225,77.36,47866,47868
80225,77.36,47866,47868
80226,311.89,47869,47870
80227,311.89,47870,47869
80228,15.33,47871,47872
80228,15.33,47871,47872
80229,15.33,47872,47871
80229,15.33,47872,47871
80230,54.38,47872,47873
80230,54.38,47872,47873
80231,54.38,47873,47872
80231,54.38,47873,47872
80232,71.31,47874,47872
80232,71.31,47874,47872
80233,71.31,47872,47874
80233,71.31,47872,47874
80238,311.37,47876,47877
80239,311.37,47877,47876
80320,324.59,47920,47921
80320,324.59,47920,47921
80321,324.59,47921,47920
80321,324.59,47921,47920
80322,8.46,47922,39257
80322,8.46,47922,39257
80323,8.46,39257,47922
80323,8.46,39257,47922
80324,145.2,39257,47923
80324,145.2,39257,47923
80325,145.2,47923,39257
80325,145.2,47923,39257
80330,115.49,39216,47922
80330,115.49,39216,47922
80386,224.04,47952,47953
80386,224.04,47952,47953
80441,96.38,29867,29815
80448,35.98,3128,47979
80449,56.88,47979,3146
80450,177.0,47980,36724
80452,90.49,29852,47981
80452,90.49,29852,47981
80452,90.49,29852,47981
80453,259.14,47981,29709
80453,259.14,47981,29709
80453,259.14,47981,29709
80453,259.14,47981,29709
80454,315.74,3139,9104
80455,86.9,9104,47980
80457,42.46,26771,47983
80458,954.01,47983,47984
80458,954.01,47983,47984
80459,7.69,47984,28664
80460,455.43,28664,38063
80465,40.85,9045,9059
80466,28.66,9059,9088
80718,338.7,48081,48082
80724,50.62,48082,30113
80725,299.28,48087,48088
80727,51.7,19364,48087
80728,42.44,68,74
80729,130.81,74,48089
80730,80.04,48090,48091
80730,80.04,48090,48091
80730,80.04,48090,48091
80731,27.63,48089,48090
80732,24.0,48092,7461
80732,24.0,48092,7461
80733,76.3,48091,48092
80733,76.3,48091,48092
80733,76.3,48091,48092
80734,230.54,7499,7280
80734,230.54,7499,7280
80735,23.79,26904,206
80736,40.05,26892,11653
80737,162.53,11653,26994
80738,7.26,26994,48093
80739,204.66,48093,36717
80740,143.9,36717,36710
80741,60.77,36710,26938
80742,45.57,34513,8739
80743,46.38,48094,48095
80743,46.38,48094,48095
80744,317.76,48095,48096
80745,36.78,1090,8852
80745,36.78,1090,8852
80754,209.03,48097,48098
80758,414.71,48100,48101
80758,414.71,48100,48101
80759,30.85,48101,24271
80759,30.85,48101,24271
80766,205.18,899,47865
80766,205.18,899,47865
80767,205.18,47865,899
80767,205.18,47865,899
80768,123.22,47865,47753
80768,123.22,47865,47753
80768,123.22,47865,47753
80769,123.22,47753,47865
80769,123.22,47753,47865
80769,123.22,47753,47865
80770,60.4,47753,47755
80770,60.4,47753,47755
80770,60.4,47753,47755
80771,60.4,47755,47753
80771,60.4,47755,47753
80771,60.4,47755,47753
80772,204.09,47755,29392
80772,204.09,47755,29392
80772,204.09,47755,29392
80773,204.09,29392,47755
80773,204.09,29392,47755
80773,204.09,29392,47755
80774,17.1,29392,27255
80774,17.1,29392,27255
80774,17.1,29392,27255
80775,17.1,27255,29392
80775,17.1,27255,29392
80775,17.1,27255,29392
80778,1189.79,28802,898
80778,1189.79,28802,898
80779,749.18,34634,44975
80779,749.18,34634,44975
80779,749.18,34634,44975
80779,749.18,34634,44975
80780,18.8,44975,44979
80780,18.8,44975,44979
80781,138.2,44979,48106
80781,138.2,44979,48106
80827,50.12,48126,48127
80828,8.21,48127,48128
80829,16.85,48128,48129
80836,207.06,47914,48135
80840,207.44,48137,47913
81192,323.58,48318,48319
81192,323.58,48318,48319
81192,323.58,48318,48319
81193,323.58,48319,48318
81193,323.58,48319,48318
81193,323.58,48319,48318
81194,157.93,48320,48318
81194,157.93,48320,48318
81194,157.93,48320,48318
81195,157.93,48318,48320
81195,157.93,48318,48320
81195,157.93,48318,48320
81196,106.84,48321,48318
81196,106.84,48321,48318
81196,106.84,48321,48318
81197,106.84,48318,48321
81197,106.84,48318,48321
81197,106.84,48318,48321
81198,19.99,48322,48321
81198,19.99,48322,48321
81198,19.99,48322,48321
81199,19.99,48321,48322
81199,19.99,48321,48322
81199,19.99,48321,48322
81200,118.38,48323,48324
81200,118.38,48323,48324
81200,118.38,48323,48324
81201,118.38,48324,48323
81201,118.38,48324,48323
81201,118.38,48324,48323
81202,15.87,48324,48321
81202,15.87,48324,48321
81202,15.87,48324,48321
81203,15.87,48321,48324
81203,15.87,48321,48324
81203,15.87,48321,48324
81204,82.46,48325,48321
81204,82.46,48325,48321
81204,82.46,48325,48321
81205,82.46,48321,48325
81205,82.46,48321,48325
81205,82.46,48321,48325
81206,14.62,48326,48325
81206,14.62,48326,48325
81206,14.62,48326,48325
81207,14.62,48325,48326
81207,14.62,48325,48326
81207,14.62,48325,48326
81208,11.8,48325,48322
81208,11.8,48325,48322
81208,11.8,48325,48322
81209,11.8,48322,48325
81209,11.8,48322,48325
81209,11.8,48322,48325
81210,277.2,7556,48327
81210,277.2,7556,48327
81210,277.2,7556,48327
81211,277.2,48327,7556
81211,277.2,48327,7556
81211,277.2,48327,7556
81212,12.11,48327,48322
81212,12.11,48327,48322
81212,12.11,48327,48322
81213,12.11,48322,48327
81213,12.11,48322,48327
81213,12.11,48322,48327
81214,278.91,48327,48324
81214,278.91,48327,48324
81214,278.91,48327,48324
81215,278.91,48324,48327
81215,278.91,48324,48327
81215,278.91,48324,48327
81266,264.27,48346,48347
81267,264.27,48347,48346
81268,64.83,48348,48349
81269,64.83,48349,48348
81270,43.09,48348,48346
81271,43.09,48346,48348
81272,99.06,48350,48348
81273,99.06,48348,48350
81274,108.73,48351,48346
81275,108.73,48346,48351
81276,282.4,22669,48351
81277,282.4,48351,22669
81278,69.91,48351,48352
81279,69.91,48352,48351
81280,229.5,22670,48353
81281,229.5,48353,22670
81294,42.14,408,13143
81299,79.76,13174,48361
81300,79.76,48361,13174
81301,230.13,48361,48362
81302,230.13,48362,48361
81303,134.39,48362,48363
81304,134.39,48363,48362
81305,18.13,13166,48362
81306,18.13,48362,13166
81307,83.11,13175,48364
81308,83.11,48364,13175
81309,58.39,48365,48364
81310,58.39,48364,48365
81311,60.25,48364,48361
81312,60.25,48361,48364
81313,178.62,48361,48366
81314,178.62,48366,48361
81315,149.54,13145,48365
81316,149.54,48365,13145
81317,102.25,48365,13144
81318,102.25,13144,48365
81319,27.59,48367,48366
81320,27.59,48366,48367
81321,143.11,48366,13173
81322,143.11,13173,48366
81323,1499.19,9408,48368
81325,580.21,9428,8863
81326,339.22,8863,8859
81327,307.26,8859,48369
81330,218.08,48368,13196
81344,651.82,13664,19638
81345,34.39,19638,48375
81349,343.69,11426,11406
81349,343.69,11426,11406
81350,427.23,11406,19615
81350,427.23,11406,19615
81353,178.82,27750,47837
81353,178.82,27750,47837
81354,22.05,47837,33136
81354,22.05,47837,33136
81355,215.69,33136,27765
81355,215.69,33136,27765
81360,208.64,27764,33135
81360,208.64,27764,33135
81365,104.66,48381,48382
81366,33.1,48382,48383
81367,11.73,48383,1939
81368,115.9,48375,48381
81369,27.36,48384,19637
81370,657.81,19637,13665
81371,105.12,27743,48384
81374,165.3,48386,1891
81375,234.9,1891,48387
81376,47.65,48387,1498
81378,405.82,9384,1901
81379,463.99,17887,48388
81380,463.99,48388,17887
81381,17.41,48388,27142
81382,98.21,11885,18226
81388,10.6,48390,27267
81389,389.94,27267,27742
81390,8.4,27742,48383
81391,215.99,48383,48391
81392,134.08,48391,48392
81393,683.5,48392,13669
81393,683.5,48392,13669
81394,307.54,48393,19635
81394,307.54,48393,19635
81395,307.54,19635,48393
81395,307.54,19635,48393
81396,65.11,19635,48394
81396,65.11,19635,48394
81397,65.11,48394,19635
81397,65.11,48394,19635
81398,136.07,48394,24323
81398,136.07,48394,24323
81399,136.07,24323,48394
81399,136.07,24323,48394
81400,22.32,24323,13167
81401,22.32,13167,24323
81402,114.95,19616,48393
81402,114.95,19616,48393
81403,114.95,48393,19616
81403,114.95,48393,19616
81404,297.05,1817,11468
81404,297.05,1817,11468
81405,10.51,1818,48395
81405,10.51,1818,48395
81406,300.79,48395,47860
81406,300.79,48395,47860
81407,149.35,47860,44981
81407,149.35,47860,44981
81409,440.71,44973,11428
81409,440.71,44973,11428
81410,302.73,11428,34633
81410,302.73,11428,34633
81411,616.47,34633,48396
81411,616.47,34633,48396
81411,616.47,34633,48396
81411,616.47,34633,48396
81411,616.47,34633,48396
81412,13.79,48396,48397
81412,13.79,48396,48397
81412,13.79,48396,48397
81413,63.32,48397,48398
81413,63.32,48397,48398
81413,63.32,48397,48398
81414,484.42,48398,753
81414,484.42,48398,753
81414,484.42,48398,753
81415,9.78,48395,9438
81415,9.78,48395,9438
81416,466.42,9438,48399
81416,466.42,9438,48399
81417,15.37,48399,48106
81417,15.37,48399,48106
81418,10.6,48106,48400
81418,10.6,48106,48400
81419,392.76,48400,44986
81419,392.76,48400,44986
81420,302.74,44986,34517
81420,302.74,44986,34517
81421,14.7,48400,1816
81421,14.7,48400,1816
81422,10.69,1816,48399
81422,10.69,1816,48399
81423,61.67,48399,47861
81423,61.67,48399,47861
81424,79.66,47861,44980
81424,79.66,47861,44980
81425,19.79,44980,44974
81425,19.79,44980,44974
81426,704.93,44974,34634
81426,704.93,44974,34634
81426,704.93,44974,34634
81426,704.93,44974,34634
81432,1458.63,48401,9407
81436,9.95,15009,46754
81436,9.95,15009,46754
81437,102.6,46754,47531
81437,102.6,46754,47531
81438,108.81,47531,48402
81438,108.81,47531,48402
81439,75.97,48402,27159
81439,75.97,48402,27159
81440,9.09,27159,17882
81440,9.09,27159,17882
81449,221.06,4404,612
81450,221.06,612,4404
81451,10.75,4404,18407
81452,577.32,18407,48405
81465,234.67,1931,13645
81465,234.67,1931,13645
81467,56.63,1923,34829
81468,31.53,34829,34827
81469,6.28,34827,34846
81470,39.75,34846,34835
81471,15.75,34835,11883
81472,86.72,11883,34842
81473,64.86,34842,1912
81478,32.21,13668,13658
81478,32.21,13668,13658
81609,159.6,33249,9069
81612,158.15,9068,33250
81613,140.19,20220,48458
81613,140.19,20220,48458
81613,140.19,20220,48458
81614,140.19,48458,20220
81614,140.19,48458,20220
81614,140.19,48458,20220
81615,61.38,7772,48459
81615,61.38,7772,48459
81616,61.38,48459,7772
81616,61.38,48459,7772
81617,67.93,48460,48461
81617,67.93,48460,48461
81618,67.93,48461,48460
81618,67.93,48461,48460
81619,48.4,7773,48461
81619,48.4,7773,48461
81620,48.4,48461,7773
81620,48.4,48461,7773
81621,92.03,48461,48462
81621,92.03,48461,48462
81622,92.03,48462,48461
81622,92.03,48462,48461
81623,82.91,48463,48464
81623,82.91,48463,48464
81623,82.91,48463,48464
81624,82.91,48464,48463
81624,82.91,48464,48463
81624,82.91,48464,48463
81625,55.72,48464,48465
81625,55.72,48464,48465
81626,55.72,48465,48464
81626,55.72,48465,48464
81627,126.41,48464,48460
81627,126.41,48464,48460
81628,126.41,48460,48464
81628,126.41,48460,48464
81629,60.86,48466,48467
81629,60.86,48466,48467
81630,60.86,48467,48466
81630,60.86,48467,48466
81631,43.41,7774,48466
81631,43.41,7774,48466
81632,43.41,48466,7774
81632,43.41,48466,7774
81633,48.63,48466,48468
81633,48.63,48466,48468
81634,48.63,48468,48466
81634,48.63,48468,48466
81635,143.65,8826,48469
81636,143.65,48469,8826
81637,114.98,9054,33269
81638,114.98,33269,9054
81869,142.74,48581,7763
81870,142.74,7763,48581
81871,60.77,48582,48583
81872,60.77,48583,48582
81873,38.53,48583,48584
81874,38.53,48584,48583
81875,90.89,48583,48581
81876,90.89,48581,48583
81877,213.37,48581,48585
81878,213.37,48585,48581
81879,117.97,48585,7666
81880,117.97,7666,48585
81881,8.27,7666,48586
81882,8.27,48586,7666
81883,142.82,48587,48585
81884,142.82,48585,48587
81885,1254.51,48585,48588
81885,1254.51,48585,48588
81886,1254.51,48588,48585
81886,1254.51,48588,48585
81889,21.42,27565,48588
81890,21.42,48588,27565
81903,360.05,20189,48594
81903,360.05,20189,48594
81904,360.05,48594,20189
81904,360.05,48594,20189
81905,94.44,48595,33262
81906,94.44,33262,48595
81907,9.72,33262,48596
81908,9.72,48596,33262
81909,51.47,48597,48595
81910,51.47,48595,48597
81911,326.43,48598,48597
81912,326.43,48597,48598
81913,78.36,48597,48599
81914,78.36,48599,48597
81915,220.24,33264,48600
81916,220.24,48600,33264
81917,291.91,33265,33266
81918,243.13,33266,48596
81919,128.96,48596,48601
81920,7.93,48601,9079
81923,177.71,48603,48604
81923,177.71,48603,48604
81924,177.71,48604,48603
81924,177.71,48604,48603
81925,10.06,48605,48606
81926,10.06,48606,48605
81927,72.68,48606,48607
81928,72.68,48607,48606
81929,43.75,9076,48606
81930,43.75,48606,9076
81931,43.32,48606,9075
81932,43.32,9075,48606
81933,233.03,33285,48608
81934,233.03,48608,33285
81935,33.21,45646,48609
81936,33.21,48609,45646
81937,49.37,45647,48609
81938,49.37,48609,45647
81939,94.07,48609,48610
81940,94.07,48610,48609
81943,254.41,48611,18241
81944,254.41,18241,48611
81945,8.0,18241,20849
81946,8.0,20849,18241
81947,229.15,20849,48612
81948,229.15,48612,20849
81949,42.8,11617,11616
81949,42.8,11617,11616
81963,107.98,48616,48617
81964,218.73,48617,48618
81964,218.73,48617,48618
81965,187.36,48618,7768
81965,187.36,48618,7768
81984,35.19,7707,48622
81984,35.19,7707,48622
81985,35.19,48622,7707
81985,35.19,48622,7707
81986,413.38,48622,7712
81986,413.38,48622,7712
81987,413.38,7712,48622
81987,413.38,7712,48622
81988,138.54,7712,48623
81988,138.54,7712,48623
81989,138.54,48623,7712
81989,138.54,48623,7712
81990,177.89,48623,38733
81990,177.89,48623,38733
81991,177.89,38733,48623
81991,177.89,38733,48623
81992,308.11,7710,48623
81992,308.11,7710,48623
81993,308.11,48623,7710
81993,308.11,48623,7710
82007,188.76,27862,48631
82007,188.76,27862,48631
82014,232.02,7053,7060
82015,39.15,7060,48634
82016,39.15,48634,7060
82017,479.51,48634,48634
82018,479.51,48634,48634
82027,17.7,1401,7034
82028,17.7,7034,1401
82029,170.01,7034,48637
82030,170.01,48637,7034
82035,183.75,48639,48640
82036,11.97,48640,48641
82037,36.48,48641,48642
82038,184.6,48642,27938
82039,110.67,27938,48643
82044,429.56,48646,38237
82045,195.95,38237,48635
82046,369.84,48635,48647
82047,207.95,48647,48648
82048,9.1,48648,48649
82049,26.93,48649,48650
82050,83.11,48650,48651
82050,83.11,48650,48651
82051,187.04,48651,48652
82051,187.04,48651,48652
82052,188.38,48653,48654
82052,188.38,48653,48654
82053,84.75,48654,48655
82053,84.75,48654,48655
82054,29.13,48655,48656
82055,9.09,48656,48657
82056,203.34,48657,48658
82057,370.31,48658,48636
82058,195.49,48636,38236
82059,411.07,38236,48659
82060,422.0,33829,7017
82060,422.0,33829,7017
82064,26.16,7007,7028
82065,191.99,7028,6734
82066,163.08,7030,48660
82066,163.08,7030,48660
82067,52.62,7030,7028
82067,52.62,7030,7028
82076,437.29,27973,48665
82087,558.99,1743,48669
82088,25.03,48669,27978
82089,17.19,27978,27890
82105,497.06,17347,38606
82105,497.06,17347,38606
82106,11.95,38606,28266
82106,11.95,38606,28266
82107,442.42,28266,48674
82107,442.42,28266,48674
82120,275.19,48679,47769
82121,195.64,47769,48680
