fullSpell,desc,count,countStr,countUnit,price,priceStr,priceUnit,border,bubbleDesc,icon,entityId,entityType,id,name,longitude,latitude,imageType,selected
c3611099814793,0.83万(8套),8,8套,套,8323,0.83万,元,"106.461025,29.569016;106.461227,29.569082;106.461362,29.569291;106.46155,29.569848;106.461402,29.569919;106.461366,29.569864;106.461034,29.569349",宏洲大厦,,3611099814793,resblock,3611099814793,宏洲大厦,106.46136506269,29.569403720438,30002,False
c3611057288885,0.83万(6套),6,6套,套,8273,0.83万,元,"106.463356,29.582334;106.463513,29.581839;106.463872,29.581333;106.46425,29.581553;106.464636,29.581722;106.464402,29.582428;106.4642,29.58275;106.464187,29.582762",凤凰村,,3611057288885,resblock,3611057288885,凤凰村,106.46400780351,29.58182719943,30002,False
c3611099824087,0.86万(6套),6,6套,套,8589,0.86万,元,"106.462233,29.569071;106.462157,29.569008;106.462184,29.56887;106.462772,29.568953;106.462781,29.569137;106.462458,29.569114",馨建小区,,3611099824087,resblock,3611099824087,馨建小区,106.462237,29.568961,30002,False
c3611099824271,1.2万(6套),6,6套,套,11630,1.2万,元,"106.462386,29.566832;106.461883,29.566518;106.462516,29.565811;106.462979,29.566161",文星大厦,,3611099824271,resblock,3611099824271,文星大厦,106.46234672676,29.566221869059,30002,False
c36000000000859,0.72万(5套),5,5套,套,7242,0.72万,元,,苦楝子小区,,36000000000859,resblock,36000000000859,苦楝子小区,106.45481400083,29.570336063553,30002,False
c3611057271216,0.72万(5套),5,5套,套,7248,0.72万,元,"106.452468,29.577148;106.452347,29.576849;106.452832,29.576598;106.452599,29.576221;106.453353,29.575926;106.45351,29.576409;106.453079,29.57668",大水井,,3611057271216,resblock,3611057271216,大水井,106.45293607908,29.576411851887,30002,False
c36000000001270,0.7万(4套),4,4套,套,7021,0.7万,元,,二针织厂家属区,,36000000001270,resblock,36000000001270,二针织厂家属区,106.45715659599,29.568298180428,30002,False
c36000000007337,1.8万(4套),4,4套,套,18052,1.8万,元,,南开中学沙坪坝...,,36000000007337,resblock,36000000007337,南开中学沙坪坝校区家属楼,106.46423057265,29.569824879802,30002,False
c36000000007657,1.2万(4套),4,4套,套,12096,1.2万,元,,安居小苑,,36000000007657,resblock,36000000007657,安居小苑,106.44532483372,29.575439677849,30002,False
c3611057673554,1万(4套),4,4套,套,10267,1万,元,"106.452464,29.576017;106.452594,29.576009;106.452473,29.576205;106.452455,29.576614;106.452289,29.576676",新城大厦(沙坪...,,3611057673554,resblock,3611057673554,新城大厦(沙坪坝),106.452394,29.576614,30002,False
c3611099816209,0.71万(4套),4,4套,套,7127,0.71万,元,"106.45639,29.569239;106.45669,29.568717;106.457899,29.569071;106.457764,29.569597;106.457346,29.569514;106.457077,29.569444;106.456538,29.569369",工建村,,3611099816209,resblock,3611099816209,工建村,106.45698542818,29.56933803745,30002,False
c36000000001369,0.69万(3套),3,3套,套,6854,0.69万,元,,五灵观社区,,36000000001369,resblock,36000000001369,五灵观社区,106.44696463686,29.580973669586,30002,False
c3611057865376,0.87万(3套),3,3套,套,8655,0.87万,元,"106.458047,29.57167;106.458775,29.571615;106.459215,29.571191;106.460162,29.570845;106.460472,29.571737;106.458451,29.572306;106.458006,29.572196;106.457741,29.571961",大川家园,,3611057865376,resblock,3611057865376,大川家园,106.45996553018,29.571431384548,30002,False
c3620030267687206,1.1万(3套),3,3套,套,11179,1.1万,元,"106.453757,29.583206;106.453722,29.582907;106.454135,29.582876;106.454112,29.583139",富源故里新居,,3620030267687206,resblock,3620030267687206,富源故里新居,106.453933,29.582991,30002,False
c36000000001214,0.73万(2套),2,2套,套,7349,0.73万,元,,桥头堡,,36000000001214,resblock,36000000001214,桥头堡,106.46091135291,29.57424975814,30002,False
c36000000002673,0.7万(2套),2,2套,套,7038,0.7万,元,,灯头小苑,,36000000002673,resblock,36000000002673,灯头小苑,106.45496205727,29.565558790033,30002,False
c36000000031778,0.69万(2套),2,2套,套,6941,0.69万,元,,政法二村,,36000000031778,resblock,36000000031778,政法二村,106.44971589172,29.575565451841,30002,False
c3611099776280,0.85万(2套),2,2套,套,8547,0.85万,元,"106.451965,29.579425;106.451858,29.578891;106.452554,29.578907;106.452644,29.579366",童家桥正街,,3611099776280,resblock,3611099776280,童家桥正街,106.452406,29.579162,30002,False
c3620039477559305,1万(2套),2,2套,套,10225,1万,元,"106.458748,29.583119;106.459426,29.582915;106.459296,29.582464;106.458649,29.582684",文教村,,3620039477559305,resblock,3620039477559305,文教村,106.459013,29.582852,30002,False
c36000000001649,0.63万(1套),1,1套,套,6319,0.63万,元,,和睦村,,36000000001649,resblock,36000000001649,和睦村,106.45420365851,29.567399756784,30002,False
c36000000002475,0.52万(1套),1,1套,套,5153,0.52万,元,,政法一村,,36000000002475,resblock,36000000002475,政法一村,106.44582702617,29.57387840891,30002,False
c3611057422106,0.61万(1套),1,1套,套,6071,0.61万,元,"106.452954,29.578702;106.453596,29.578439;106.453762,29.580128;106.453061,29.580163",金星花园,,3611057422106,resblock,3611057422106,金星花园,106.45341340418,29.579152257282,30002,False
c3611099776653,0.97万(1套),1,1套,套,9685,0.97万,元,"106.450007,29.577517;106.450115,29.576963;106.450277,29.577155;106.450259,29.577312",才子中心,,3611099776653,resblock,3611099776653,才子中心,106.450142,29.577356,30002,False
c3620030262451173,0.65万(1套),1,1套,套,6492,0.65万,元,"106.447474,29.579641;106.448718,29.579362;106.448646,29.580489;106.447577,29.580614;106.447564,29.580524",半边山小区,,3620030262451173,resblock,3620030262451173,半边山小区,106.44840617167,29.579840379091,30002,False
c3611100155283,1.3万(126套),126,126套,套,12761,1.3万,元,"106.479009,29.573967;106.477248,29.573095;106.477015,29.573355;106.477051,29.573622;106.476404,29.574941;106.477661,29.575648",兴亚沙滨国际,,3611100155283,resblock,3611100155283,兴亚沙滨国际,106.477373,29.574278,30002,False
c3611099803060,1.8万(119套),119,119套,套,18437,1.8万,元,"106.468112,29.569475;106.468032,29.570044;106.467651,29.570272;106.467341,29.570178;106.467049,29.570005;106.46668,29.570123;106.466428,29.569801;106.466681,29.569711;106.467515,29.569283;106.467645,29.569436",郁金香国际公寓,,3611099803060,resblock,3611099803060,郁金香国际公寓,106.46745500127,29.570113263486,30002,False
c3611060457172,1.2万(112套),112,112套,套,11937,1.2万,元,"106.474487,29.577124;106.475556,29.57789;106.473975,29.57928;106.473026,29.578918;106.473017,29.578729;106.473592,29.578533;106.4737,29.578227;106.473592,29.578046;106.473944,29.57756;106.473544,29.577312;106.474231,29.576562;106.474469,29.576798",华宇秋水长天,,3611060457172,resblock,3611060457172,华宇秋水长天,106.47437925793,29.57791636901,30002,False
c3611060401147,1.2万(85套),85,85套,套,12378,1.2万,元,"106.47617,29.575117;106.477302,29.575934;106.475595,29.577748;106.474508,29.576986;106.474607,29.576609;106.474895,29.576146;106.475631,29.575364",宝嘉江枫美岸小...,,3611060401147,resblock,3611060401147,宝嘉江枫美岸小区,106.47605204461,29.576552152266,30002,False
c3611060400530,1.6万(63套),63,63套,套,15854,1.6万,元,"106.468431,29.564099;106.46897,29.564582;106.468894,29.564673;106.468171,29.565242;106.467605,29.564755",煌华新纪元,,3611060400530,resblock,3611060400530,煌华新纪元,106.46847838944,29.564622194764,30002,False
c3611099801692,1.6万(59套),59,59套,套,16114,1.6万,元,"106.466151,29.563345;106.466569,29.563243;106.46665,29.563573;106.466281,29.563711",融汇新时代,,3611099801692,resblock,3611099801692,融汇新时代,106.466308,29.563416,30002,False
c3611055580203,1万(56套),56,56套,套,10437,1万,元,"106.481605,29.565446;106.480262,29.565152;106.479979,29.565368;106.479108,29.565713;106.479009,29.56492;106.47865,29.564904;106.478614,29.565588;106.477491,29.565462;106.476601,29.565105;106.475101,29.564732;106.47502,29.564979;106.474234,29.564739;106.473381,29.564433;106.472909,29.563742;106.472487,29.563553;106.471998,29.564268;106.471221,29.564406;106.471247,29.564629;106.473444,29.564488;106.475249,29.565061;106.475029,29.565595;106.475155,29.566059;106.47661,29.565399;106.477832,29.565898;106.479153,29.566082;106.478955,29.566691;106.479391,29.566801;106.479759,29.566082;106.480617,29.56598;106.481556,29.565619",汉渝路,,3611055580203,resblock,3611055580203,汉渝路,106.48137136643,29.565681649711,30002,False
c3611099997275,1.4万(51套),51,51套,套,14119,1.4万,元,"106.466136,29.577014;106.465256,29.577191;106.465485,29.578015;106.46637,29.577721",时代菁英,,3611099997275,resblock,3611099997275,时代菁英,106.46586058813,29.577479803124,30002,False
c3611057920198,1.4万(49套),49,49套,套,14116,1.4万,元,"106.468882,29.568195;106.470926,29.567936;106.471146,29.568749;106.471216,29.568996;106.472078,29.568847;106.47215,29.568187;106.472815,29.568128;106.472776,29.568874;106.472084,29.569039;106.472147,29.569479;106.471164,29.570484;106.470643,29.570417;106.470184,29.569856;106.469605,29.569192;106.468939,29.569027",电力小区(沙坪...,,3611057920198,resblock,3611057920198,电力小区(沙坪坝),106.47090126367,29.568700251683,30002,False
c3620024096394555,1.4万(49套),49,49套,套,14276,1.4万,元,"106.48372,29.561508;106.483914,29.561127;106.485257,29.56161;106.485072,29.562081",华宇金沙时代北...,,3620024096394555,resblock,3620024096394555,华宇金沙时代北苑,106.48406071885,29.563530545751,30002,False
c3611058079047,1.1万(48套),48,48套,套,10614,1.1万,元,"106.468732,29.56825;106.466747,29.56942;106.466608,29.570688;106.467043,29.570944;106.467376,29.571595;106.46849,29.571313;106.469092,29.570441;106.468741,29.569459",友谊村,,3611058079047,resblock,3611058079047,友谊村,106.46799826775,29.570602584707,30002,False
c3611058079670,1.1万(48套),48,48套,套,10909,1.1万,元,"106.466877,29.571552;106.466675,29.570869;106.467034,29.570469;106.467982,29.5705;106.46849,29.570951;106.469033,29.571454;106.468458,29.571694;106.467542,29.571776",一心村,,3611058079670,resblock,3611058079670,一心村,106.46755958509,29.571166484983,30002,False
c3611060544804,1.4万(48套),48,48套,套,14023,1.4万,元,"106.468184,29.577394;106.468364,29.577261;106.46893,29.578227;106.469406,29.579197;106.468463,29.579758;106.467933,29.579656;106.467591,29.580033;106.467034,29.579836;106.466522,29.579287;106.467407,29.578463;106.46729,29.578204;106.467596,29.577772",学林雅园,,3611060544804,resblock,3611060544804,学林雅园,106.46768007113,29.57885893271,30002,False
c3615773418664588,1.1万(43套),43,43套,套,11472,1.1万,元,"106.480055,29.564194;106.479548,29.56417;106.479534,29.564735;106.479988,29.564759",汇景铂庭,,3615773418664588,resblock,3615773418664588,汇景铂庭,106.479778,29.564386,30002,False
c3611058216544,1.6万(42套),42,42套,套,16360,1.6万,元,"106.469689,29.56516;106.470659,29.564555;106.471,29.565226;106.470219,29.565662",金沙国际,,3611058216544,resblock,3611058216544,金沙国际,106.47054995137,29.564810503678,30002,False
c3611058225601,1.7万(41套),41,41套,套,17227,1.7万,元,"106.468651,29.570947;106.469038,29.570715;106.469536,29.571191;106.469177,29.571356;106.469065,29.571226;106.468939,29.57105",金象左右,,3611058225601,resblock,3611058225601,金象左右,106.46902927481,29.571114125572,30002,False
c3611058096748,0.93万(40套),40,40套,套,9320,0.93万,元,"106.466347,29.57926;106.467223,29.5784;106.46676,29.578113;106.467367,29.577799;106.467326,29.577587;106.466945,29.577654;106.466594,29.577968;106.466725,29.578545;106.466208,29.579001;106.46637,29.579252;106.467156,29.580186;106.472047,29.579825;106.470682,29.580265;106.471409,29.581144;106.472532,29.580775;106.472011,29.579865;106.467165,29.580183",饮水村,,3611058096748,resblock,3611058096748,饮水村,106.46689960098,29.578380953042,30002,False
c36000000000460,1万(37套),37,37套,套,10325,1万,元,,建工东村,,36000000000460,resblock,36000000000460,建工东村,106.465372335,29.575762967643,30002,False
c3611100416248,1.1万(35套),35,35套,套,11087,1.1万,元,"106.47794,29.563309;106.478564,29.563239;106.478784,29.563141;106.479907,29.563215;106.479975,29.563616;106.479723,29.563765;106.477864,29.563777",上岛郦舍,,3611100416248,resblock,3611100416248,上岛郦舍,106.47875102515,29.563664826311,30002,False
c3611099996014,1.1万(34套),34,34套,套,11201,1.1万,元,"106.465444,29.576421;106.464973,29.576417;106.46482,29.576814;106.464879,29.576932;106.465081,29.576983;106.46557,29.576845",恒邦C元素,,3611099996014,resblock,3611099996014,恒邦C元素,106.46527476335,29.576631034684,30002,False
c3611100534022,1.2万(31套),31,31套,套,12469,1.2万,元,"106.475357,29.564343;106.476076,29.56448;106.475982,29.564834;106.475672,29.564728;106.475222,29.564567",优派青年公寓,,3611100534022,resblock,3611100534022,优派青年公寓,106.475664,29.564571,30002,False
c3611058073865,0.97万(29套),29,29套,套,9745,0.97万,元,"106.469617,29.572109;106.469954,29.572105;106.469967,29.57315;106.469635,29.573142;106.469401,29.573016;106.469527,29.572682;106.469361,29.572624",学府小区,,3611058073865,resblock,3611058073865,学府小区,106.46988139126,29.572325125179,30002,False
c3611058547198,0.86万(29套),29,29套,套,8616,0.86万,元,"106.464272,29.564088;106.464699,29.564406;106.465126,29.564217;106.465521,29.563828;106.465494,29.563758;106.465224,29.563495;106.46164,29.565784;106.461604,29.565945;106.462287,29.565972;106.462323,29.565321",南友村,,3611058547198,resblock,3611058547198,南友村,106.46520492621,29.563677956624,30002,False
c3611060470776,1万(28套),28,28套,套,10106,1万,元,"106.470102,29.572102;106.470435,29.572114;106.470452,29.573146;106.470161,29.573162",渝碚路,,3611060470776,resblock,3611060470776,渝碚路,106.46692906635,29.564252948218,30002,False
c3611100452040,1.8万(26套),26,26套,套,17721,1.8万,元,"106.468876,29.56759;106.469738,29.567605;106.469734,29.567994;106.468876,29.568057;106.468898,29.567853",奇峰清华源三期,,3611100452040,resblock,3611100452040,奇峰清华源三期,106.469336,29.567814,30002,False
c3611060456803,0.87万(25套),25,25套,套,8652,0.87万,元,"106.469388,29.575369;106.469725,29.575557;106.469586,29.575919;106.469074,29.575667",千秋花园,,3611060456803,resblock,3611060456803,千秋花园,106.469357,29.575538,30002,False
c3611058920386,0.75万(24套),24,24套,套,7516,0.75万,元,"106.479427,29.56834;106.480419,29.568101;106.480792,29.568352;106.480823,29.568466;106.48152,29.568109;106.481457,29.567681;106.480001,29.566546;106.47887,29.567402;106.479427,29.568344;106.480096,29.569911;106.48015,29.570076;106.480527,29.569986;106.480478,29.569813;106.48077,29.569758;106.481223,29.569338;106.480846,29.569239;106.480635,29.569758;106.4801,29.569907",松林村社区,,3611058920386,resblock,3611058920386,松林村社区,106.48016610953,29.567737847575,30002,False
c3611057902348,1.1万(23套),23,23套,套,10626,1.1万,元,"106.470879,29.575879;106.471517,29.576366;106.472056,29.5765;106.47264,29.576527;106.473165,29.576519;106.473336,29.576755;106.473174,29.577972;106.471899,29.578239;106.470066,29.579103;106.468818,29.577917;106.46871,29.577065;106.470515,29.57712;106.470673,29.576233",思源村,,3611057902348,resblock,3611057902348,思源村,106.47117800713,29.576029003725,30002,False
c3611057248456,1万(22套),22,22套,套,10484,1万,元,"106.464313,29.564464;106.464169,29.564272;106.464349,29.564213;106.465036,29.564135;106.465525,29.564563;106.465781,29.565002;106.465885,29.565109;106.465732,29.565124;106.465328,29.564516",陈家湾,,3611057248456,resblock,3611057248456,陈家湾,106.46692906635,29.564252948218,30002,False
c3611100451165,1.8万(22套),22,22套,套,18056,1.8万,元,"106.47034,29.567095;106.470174,29.567013;106.470026,29.567095;106.470183,29.567233",清华源二期,,3611100451165,resblock,3611100451165,清华源二期,106.470153,29.567115,30002,False
c366900464235377,1.4万(22套),22,22套,套,14304,1.4万,元,"106.467883,29.577089;106.467358,29.577191;106.467425,29.577532;106.467524,29.577646;106.467744,29.577501;106.468076,29.577363",学林E墅,,366900464235377,resblock,366900464235377,学林E墅,106.467644,29.577334,30002,False
c367143665447134,0.96万(22套),22,22套,套,9634,0.96万,元,"106.475582,29.565552;106.475137,29.565187;106.475083,29.565415;106.475088,29.565756;106.475496,29.565815",智博天下,,367143665447134,resblock,367143665447134,智博天下,106.475343,29.565637,30002,False
c3611057916386,1.3万(21套),21,21套,套,12702,1.3万,元,"106.475326,29.56355;106.475357,29.563577;106.475326,29.563534;106.475366,29.563514;106.475348,29.563518;106.475335,29.563514;106.475429,29.563597;106.475573,29.56364;106.475806,29.56375;106.475806,29.563742;106.475775,29.563773;106.475779,29.56375;106.475344,29.564229;106.475214,29.564201;106.475002,29.564146;106.475133,29.56384;106.475299,29.563577;106.475348,29.563526;106.475366,29.563506;106.47533,29.563491;106.475312,29.563514",晨光小区,,3611057916386,resblock,3611057916386,晨光小区,106.47472112758,29.564480694318,30002,False
c3611059555238,1.5万(21套),21,21套,套,14680,1.5万,元,"106.469298,29.569271;106.469482,29.569436;106.469788,29.569719;106.469927,29.569989;106.469303,29.570292;106.469002,29.569754;106.468885,29.569503",欣阳广场,,3611059555238,resblock,3611059555238,欣阳广场,106.46942237958,29.569548300743,30002,False
c3620024097445555,1.4万(21套),21,21套,套,14023,1.4万,元,"106.481344,29.563738;106.480931,29.563349;106.481241,29.562611;106.481717,29.56269;106.48156,29.563636",华宇金沙时代西...,,3620024097445555,resblock,3620024097445555,华宇金沙时代西苑,106.481079,29.563318,30002,False
c3611059558966,1万(20套),20,20套,套,10049,1万,元,"106.471975,29.568682;106.47118,29.56865;106.471113,29.568281;106.471737,29.568207;106.471665,29.567936;106.472945,29.567716;106.475317,29.566616;106.475164,29.566314;106.475815,29.565509;106.476179,29.56578;106.475285,29.566632;106.472963,29.567708;106.472393,29.567987;106.471917,29.568124;106.471998,29.568344",沙中路,,3611059558966,resblock,3611059558966,沙中路,106.4720783075,29.567921642101,30002,False
c3611058149802,1.3万(18套),18,18套,套,12988,1.3万,元,"106.466976,29.576951;106.467317,29.576916;106.467376,29.577399;106.467061,29.577414;106.467003,29.577151",跨越新天地,,3611058149802,resblock,3611058149802,跨越新天地,106.46706236491,29.577014729948,30002,False
c3611059544677,0.97万(17套),17,17套,套,9681,0.97万,元,"106.469837,29.571069;106.469806,29.570684;106.469878,29.570661;106.470569,29.571238;106.470848,29.571352;106.471247,29.571399;106.470911,29.5718;106.470196,29.571874;106.470048,29.571599",沙正街社区,,3611059544677,resblock,3611059544677,沙正街社区,106.47030425226,29.57120190937,30002,False
c3611058085678,1.2万(16套),16,16套,套,11703,1.2万,元,"106.471894,29.576366;106.471786,29.576025;106.471764,29.575432;106.473704,29.575314;106.47361,29.57668;106.473475,29.576665;106.473367,29.576535;106.473273,29.576405;106.472653,29.576386",新华村,,3611058085678,resblock,3611058085678,新华村,106.47227270453,29.576194403835,30002,False
c3611057861249,0.91万(15套),15,15套,套,9146,0.91万,元,"106.46964,29.576036;106.469684,29.575805;106.470089,29.575867;106.470241,29.575349;106.470713,29.57551;106.470569,29.576131",沙坪坝北村,,3611057861249,resblock,3611057861249,沙坪坝北村,106.469518,29.573987,30002,False
c3611058125171,1万(15套),15,15套,套,9987,1万,元,"106.468449,29.571835;106.469101,29.571957;106.469469,29.572043;106.469392,29.572373;106.468458,29.57222",建筑巷,,3611058125171,resblock,3611058125171,建筑巷,106.46889299507,29.571951003894,30002,False
c3618042577497996,1.1万(15套),15,15套,套,10741,1.1万,元,"106.471099,29.570343;106.471009,29.570213;106.471288,29.570044;106.47149,29.570276;106.471194,29.570437",汤家湾40号-...,,3618042577497996,resblock,3618042577497996,汤家湾40号-44号,106.471254,29.570276,30002,False
c367575443878890,1.1万(15套),15,15套,套,10590,1.1万,元,"106.477495,29.564578;106.477958,29.564673;106.477837,29.565152;106.477581,29.565105;106.477343,29.56501",平安家园,,367575443878890,resblock,367575443878890,平安家园,106.477692,29.564769,30002,False
c3611058089629,1.6万(14套),14,14套,套,16230,1.6万,元,"106.468719,29.56898;106.468207,29.568961;106.468189,29.569416;106.468719,29.569416",星瀚大厦,,3611058089629,resblock,3611058089629,星瀚大厦,106.46843178802,29.569199547607,30002,False
c3611100491672,1.3万(14套),14,14套,套,13457,1.3万,元,"106.476799,29.565937;106.477868,29.566149;106.47785,29.566667;106.47754,29.566718;106.47745,29.566338;106.477127,29.566342;106.476848,29.566228",重大花园,,3611100491672,resblock,3611100491672,重大花园,106.477132,29.566227,30002,False
c36000000000483,1.3万(13套),13,13套,套,13049,1.3万,元,,东林村,,36000000000483,resblock,36000000000483,东林村,106.47065260918,29.572903448344,30002,False
c3611060500095,0.78万(13套),13,13套,套,7776,0.78万,元,"106.473776,29.561877;106.473686,29.560494;106.475339,29.560659;106.475052,29.561939",新体村,,3611060500095,resblock,3611060500095,新体村,106.47426748352,29.563397333922,30002,False
c3611100860517,1万(12套),12,12套,套,9999,1万,元,"106.469307,29.57458;106.469208,29.574509;106.469545,29.574061;106.46941,29.573979;106.469509,29.573916;106.469765,29.574014;106.469298,29.574564;106.469366,29.574646;106.469631,29.574819;106.469496,29.575031;106.469213,29.574925;106.469375,29.57465",沙北街,,3611100860517,resblock,3611100860517,沙北街,106.469518,29.573987,30002,False
c3611057862867,0.84万(11套),11,11套,套,8375,0.84万,元,"106.469999,29.573802;106.469482,29.574544;106.46986,29.574898;106.469595,29.575208;106.469204,29.574988;106.468921,29.575361;106.469222,29.575447;106.469379,29.575314;106.469797,29.575498;106.469833,29.575416;106.469599,29.575216;106.470035,29.574662;106.469797,29.574481;106.470331,29.57403",沙坪坝北街,,3611057862867,resblock,3611057862867,沙坪坝北街,106.46919939566,29.574476624837,30002,False
c3611058144372,0.81万(11套),11,11套,套,8054,0.81万,元,"106.463832,29.575981;106.46509,29.575926;106.465072,29.577171;106.46522,29.577878;106.465804,29.578424;106.466145,29.578365;106.466424,29.578498;106.465602,29.578746;106.464757,29.577882",劳动路27到7...,,3611058144372,resblock,3611058144372,劳动路27到72号,106.46508206392,29.577733130172,30002,False
c3611059004578,1.7万(11套),11,11套,套,16728,1.7万,元,"106.473624,29.563883;106.474526,29.563993;106.474481,29.564335;106.474239,29.564622;106.473978,29.564618;106.473709,29.564539;106.473417,29.564417",杏坛苑小区,,3611059004578,resblock,3611059004578,杏坛苑小区,106.47420197197,29.564039490492,30002,False
c3611059554288,0.66万(11套),11,11套,套,6557,0.66万,元,"106.479175,29.570704;106.479498,29.5705;106.479728,29.570461;106.479611,29.570041;106.479265,29.569546;106.479912,29.56986;106.480087,29.570284;106.480087,29.570692;106.479458,29.571132",下中渡口,,3611059554288,resblock,3611059554288,下中渡口,106.47981243247,29.570256461706,30002,False
c3611055573778,0.76万(10套),10,10套,套,7631,0.76万,元,"106.475937,29.563369;106.476134,29.563047;106.477077,29.563377;106.476956,29.563648;106.475937,29.563369;106.474899,29.562803;106.474886,29.562819;106.47489,29.562737;106.475124,29.562788;106.475097,29.562851",工人村48号到...,,3611055573778,resblock,3611055573778,工人村48号到59号,106.47638110217,29.563226759223,30002,False
c3611099999456,1.8万(10套),10,10套,套,17880,1.8万,元,"106.469914,29.5718;106.469797,29.571493;106.46946,29.57158;106.469599,29.571882",学府苑(沙坪坝...,,3611099999456,resblock,3611099999456,学府苑(沙坪坝),106.46964275036,29.571563505418,30002,False
c3611100893121,2.7万(10套),10,10套,套,27067,2.7万,元,"106.468256,29.565454;106.467196,29.565014;106.466774,29.565965;106.468076,29.5664;106.468184,29.566601;106.46862,29.566632;106.468728,29.566247;106.468544,29.5658",南开苑,,3611100893121,resblock,3611100893121,南开苑,106.467411,29.565258,30002,False
c3611057592564,1.1万(9套),9,9套,套,10577,1.1万,元,"106.466469,29.564598;106.46743,29.564166;106.467636,29.564512;106.467434,29.564704;106.467272,29.564786;106.467268,29.564783;106.466684,29.564818",双巷子社区,,3611057592564,resblock,3611057592564,双巷子社区,106.46735184315,29.564384679925,30002,False
c3611099795459,1.3万(9套),9,9套,套,12671,1.3万,元,"106.469406,29.566385;106.468831,29.566349;106.469267,29.565698;106.469806,29.565933",嘉多利广场,,3611099795459,resblock,3611099795459,嘉多利广场,106.4691658213,29.566137055459,30002,False
c3611059330318,1万(8套),8,8套,套,10067,1万,元,"106.470084,29.574356;106.470264,29.574446;106.470147,29.574623;106.469936,29.574489",劳动院47号,,3611059330318,resblock,3611059330318,劳动院47号,106.47009198576,29.57439924503,30002,False
c3620038015435697,1.1万(8套),8,8套,套,11146,1.1万,元,"106.465763,29.570539;106.465808,29.57037;106.466087,29.570441;106.46601,29.570653",建工新村,,3620038015435697,resblock,3620038015435697,建工新村,106.465896,29.57045,30002,False
c3611058132241,1.2万(7套),7,7套,套,12175,1.2万,元,"106.469015,29.566251;106.469141,29.565804;106.469734,29.565988;106.469428,29.566298",金港大厦,,3611058132241,resblock,3611058132241,金港大厦,106.46929913895,29.56594404957,30002,False
c3611057329395,1.2万(6套),6,6套,套,11870,1.2万,元,"106.469491,29.565144;106.468961,29.564826;106.468409,29.565321;106.469038,29.565701",恒鑫大厦,,3611057329395,resblock,3611057329395,恒鑫大厦,106.469056,29.565207,30002,False
c3611059558084,1.4万(6套),6,6套,套,14292,1.4万,元,"106.469298,29.570394;106.47012,29.570017;106.470493,29.57039;106.470205,29.570504;106.47003,29.570421;106.469514,29.570688",沙正街2到4号,,3611059558084,resblock,3611059558084,沙正街2到4号,106.46989101748,29.57031313843,30002,False
c3611060426705,0.68万(6套),6,6套,套,6811,0.68万,元,"106.483518,29.566259;106.483667,29.565745;106.484048,29.565784;106.483936,29.566298",石门村,,3611060426705,resblock,3611060426705,石门村,106.48375112615,29.566071449241,30002,False
c3611099797348,1.5万(6套),6,6套,套,15102,1.5万,元,"106.466338,29.564531;106.466141,29.564252;106.466796,29.563856;106.466522,29.564033;106.466738,29.564307",华夏银座,,3611099797348,resblock,3611099797348,华夏银座,106.46633516988,29.564199330739,30002,False
c3611099998113,1.7万(6套),6,6套,套,16623,1.7万,元,"106.468997,29.566707;106.469096,29.566715;106.469186,29.566726;106.469276,29.566746;106.469379,29.566777;106.469442,29.566801;106.469529,29.566852;106.469491,29.567025;106.46888,29.566997;106.468876,29.566722",清华源一期,,3611099998113,resblock,3611099998113,清华源一期,106.46916052013,29.566896027291,30002,False
c3611100521837,1.1万(6套),6,6套,套,11366,1.1万,元,"106.468894,29.565666;106.468687,29.565603;106.468508,29.565682;106.468701,29.565866",立海大厦,,3611100521837,resblock,3611100521837,立海大厦,106.468743,29.565737,30002,False
c36000000001240,0.63万(5套),5,5套,套,6267,0.63万,元,,磁器口凤嘴,,36000000001240,resblock,36000000001240,磁器口凤嘴,106.46605121253,29.58196671475,30002,False
c3611057246680,1.4万(5套),5,5套,套,13998,1.4万,元,"106.47816,29.568423;106.477855,29.567889;106.478753,29.56759;106.478977,29.568112",柏树林10到1...,,3611057246680,resblock,3611057246680,柏树林10到12号,106.47843809238,29.567783662511,30002,False
c3611058090666,1.2万(5套),5,5套,套,12300,1.2万,元,"106.46822,29.569899;106.468225,29.569404;106.468665,29.569416;106.468696,29.569887",西晟大厦,,3611058090666,resblock,3611058090666,西晟大厦,106.468469,29.569679,30002,False
c3611059014435,1.6万(5套),5,5套,套,15980,1.6万,元,"106.468683,29.570417;106.468849,29.570256;106.468979,29.570461;106.468858,29.570567",知联大厦,,3611059014435,resblock,3611059014435,知联大厦,106.46883315129,29.570300249013,30002,False
c3611100520328,1.3万(5套),5,5套,套,12555,1.3万,元,"106.46593,29.563094;106.466078,29.564076;106.465696,29.564178;106.465647,29.563934;106.465606,29.563777;106.465588,29.563632;106.465539,29.563553;106.465638,29.5632",世源大厦,,3611100520328,resblock,3611100520328,世源大厦,106.46581,29.563734,30002,False
c3611057478888,1.3万(4套),4,4套,套,13265,1.3万,元,"106.46782,29.563541;106.468328,29.564044;106.467789,29.564476;106.467546,29.564103;106.467362,29.564087;106.467106,29.563749",融信大厦,,3611057478888,resblock,3611057478888,融信大厦,106.4679036709,29.563815003649,30002,False
